,Cry_Reason,Amplitude_Envelope_Mean,RMS_Mean,ZCR_Mean,STFT_Mean,SC_Mean,SBAN_Mean,SCON_Mean,MFCCs13,delMFCCs13,del2MFCCs13,LPC,MelSpec
19,1,0.121890425682068,0.044400654733181,0.182766904398955,1.27986240386963,0.0462607033550739,762.947580212892,651.281309147749,-40.6861915588379,0.0634966418147087,0.000692276051267982,118.923645019531,-40.2099494934082
20,1,0.0387391857802868,0.0148338675498962,0.110720198675497,0.251792550086975,0.0462607033550739,547.500305759773,651.281309147749,-43.7928848266602,0.0637655779719353,0.0259802155196667,-1254827.375,-46.7346153259277
21,1,0.0324349962174892,0.0133297238498926,0.0529801324503311,0.283062666654587,0.0462607033550739,540.834033016782,651.281309147749,-43.6332969665527,0.00279926671646535,0.00357120856642723,36097.6171875,-45.6971740722656
22,1,0.163199916481972,0.0600596219301224,0.138820783466312,1.89934849739075,0.0462607033550739,678.854676094617,651.281309147749,-36.9591178894043,0.0321001298725605,0.0215726234018803,377630.78125,-36.1537132263184
23,1,0.0894049480557442,0.0356548018753529,0.0996190759519867,3.82472634315491,0.0462607033550739,510.160408815389,651.281309147749,-37.6352005004883,-0.0161414667963982,-0.000392249872675165,-103213.59375,-41.4620704650879
24,2,0.0616831108927727,0.0226106829941273,0.165779568501656,0.443389147520065,0.0462607033550739,675.45295688875,651.281309147749,-39.5812835693359,0.0277223493903875,0.028226051479578,-137579.546875,-46.0101699829102
25,2,0.0198372844606638,0.0058727590367198,0.0763432584850993,0.0860286578536034,0.0462607033550739,406.752185285169,651.281309147749,-49.2152786254883,-0.01568952947855,0.00350687769241631,-138481.421875,-56.8837242126465
26,2,0.0812477320432663,0.0269746743142605,0.115286113410596,0.597292244434357,0.0462607033550739,663.220789020024,651.281309147749,-37.1343612670898,0.0468772202730179,-0.0193782448768616,-5187.26611328125,-40.9571495056152
27,2,0.0414779260754585,0.0190484393388033,0.0654165792785235,0.742387413978577,0.0462607033550739,456.360973419914,651.281309147749,-40.22216796875,0.0617110021412373,0.0225678458809853,1163.57141113281,-44.5117225646973
28,2,0.131651386618614,0.0468258149921894,0.100689414321192,1.50485742092133,0.0462607033550739,645.499284572977,651.281309147749,-34.0513610839844,-0.0734115540981293,0.029628362506628,-16808060,-36.2895240783691
29,2,0.0373341143131256,0.0153028694912791,0.108802643832781,0.243074387311935,0.0462607033550739,498.999897761852,651.281309147749,-42.2550621032715,0.035692136734724,-0.000855983642395586,-11106.443359375,-47.245304107666
30,2,0.114254370331764,0.0542991161346435,0.0924978222996516,3.76586961746216,0.0462607033550739,693.862748109168,651.281309147749,-36.4051971435547,0.0295388959348202,0.00330090778879821,436515536896,-39.5983695983887
31,2,0.0176902078092098,0.00762147083878517,0.0442992344798658,0.0528946444392204,0.0462607033550739,456.11588963336,651.281309147749,-46.4851913452148,0.0689411088824272,-0.0021089524962008,-78130001739776,-53.8467216491699
32,2,0.180956274271011,0.0908542722463608,0.0973782009548611,4.66739273071289,0.0462607033550739,529.313101865358,651.281309147749,-36.5939636230469,0.0113869337365031,-0.000420216441852972,-2743.97924804687,-36.8461608886719
33,2,0.00254822405986488,0.000943672843277454,0.101839192708333,0.0013391402317211,0.0462607033550739,682.461324471823,651.281309147749,-57.5491943359375,0.0864597707986832,-0.0450833402574062,-4502.26318359375,-69.542236328125
34,2,0.105006910860538,0.0362017825245857,0.122104339067944,1.15800082683563,0.0462607033550739,590.798638033893,651.281309147749,-39.9607925415039,0.00167557538952678,-0.00283997529186308,-65477.640625,-39.3440170288086
35,2,0.109687931835651,0.0374768599867821,0.0827006156870861,1.32028269767761,0.0462607033550739,560.807322488191,651.281309147749,-38.8141555786133,0.133133620023727,0.0455272644758225,2979.87548828125,-40.842529296875
36,2,0.0562044829130173,0.0202790722250938,0.124470338983051,0.405277341604233,0.0462607033550739,661.051514330811,651.281309147749,-42.7247467041016,0.0178767759352922,0.00978537555783987,-3268596480,-43.8445281982422
37,2,0.0618532001972199,0.0260276198387146,0.0723788027731788,0.764088451862335,0.0462607033550739,556.886998244783,651.281309147749,-39.3136749267578,0.0625629723072052,0.0241479780524969,0.000769588630646467,-41.7832183837891
38,2,0.0996198877692223,0.045509435236454,0.0745324141142384,1.93253266811371,0.0462607033550739,558.70902330927,651.281309147749,-35.7190475463867,0.0935526639223099,-0.00676149828359485,-121.089683532715,-35.1119918823242
39,2,0.0143015794456005,0.00472034187987447,0.117611108236755,0.0430907793343067,0.0462607033550739,694.014615645505,651.281309147749,-49.8358726501465,0.0342635028064251,0.0622960664331913,1973765.25,-54.5133934020996
40,2,0.0337247215211391,0.0102365966886282,0.0958745084850993,0.1446453332901,0.0462607033550739,481.461167910408,651.281309147749,-47.3333129882812,0.0338236205279827,0.0416627153754234,6.15983772277832,-53.2811317443848
41,2,0.201611652970314,0.0802927613258362,0.09630859375,3.96841931343079,0.0462607033550739,565.409104533766,651.281309147749,-30.0562000274658,0.0747452154755592,0.0136703103780746,-13521138,-33.5290794372559
42,2,0.0175477545708418,0.00617185700684786,0.107484139052013,0.049595557153225,0.0462607033550739,456.080690713456,651.281309147749,-55.0995674133301,-0.183832883834839,-0.00322146550752222,-31802.033203125,-59.0162734985352
43,2,0.00723350932821631,0.0022169747389853,0.0929512882864238,0.00816001463681459,0.0462607033550739,576.593965208348,651.281309147749,-55.7539100646973,0.0623717606067658,0.0428458042442799,58.0458297729492,-64.0291519165039
44,2,0.0334114916622639,0.0142750963568687,0.0567454907718121,0.357236564159393,0.0462607033550739,481.373670472967,651.281309147749,-41.5510559082031,0.0406042039394379,0.0044048554264009,-2129293213696,-46.6089172363281
45,2,0.159590363502502,0.0629808455705643,0.115967597336066,2.77317380905151,0.0462607033550739,529.849514113378,651.281309147749,-38.4644546508789,0.0139693189412355,0.00555043620988727,-35539788,-37.43505859375
46,2,0.0105822710320354,0.00457149464637041,0.0794292680369127,0.0795232951641083,0.0462607033550739,475.73968895014,651.281309147749,-45.3604240417481,4.36957137139871E-09,-7.38519079224176E-10,589926367232,-54.3745346069336
47,2,0.00409017642959952,0.00118791300337762,0.130460778061225,0.00516659673303366,0.0462607033550739,675.531580900641,651.281309147749,-54.7847938537598,-0.0112655395641923,-0.00164850719738752,14606.62109375,-67.1478500366211
48,2,0.0174973513931036,0.00773785635828972,0.0557394347734899,0.110079698264599,0.0462607033550739,467.759307660542,651.281309147749,-44.566333770752,0.0594114772975445,0.0129540581256151,4697.9765625,-52.5255889892578
49,2,0.0127661768347025,0.00486381072551012,0.108375264830508,0.0377537943422794,0.0462607033550739,552.255875126202,651.281309147749,-51.7763557434082,0.0927631109952927,-0.0108375940471888,4261081251840,-58.9662551879883
50,2,0.0244720559567213,0.00987510848790407,0.063630584102349,0.110286891460419,0.0462607033550739,548.291864357603,651.281309147749,-38.7217292785645,0.0506381765007973,0.0223323050886393,-23557.97265625,-47.7863082885742
51,3,0.00653948448598385,0.00226720096543431,0.0787168560606061,0.00845660734921694,0.0462607033550739,421.590505645226,651.281309147749,-55.8992424011231,-0.00185031688306481,-0.0104247126728296,-78242272,-63.3090934753418
52,3,0.0134406918659806,0.00584316579625011,0.0993587239583333,0.0434784181416035,0.0462607033550739,683.538099394092,651.281309147749,-51.5472602844238,0.052676398307085,0.0450570397078991,-1470280.875,-55.8354301452637
53,3,0.070668451488018,0.0228011701256037,0.082607421875,0.944475293159485,0.0462607033550739,600.985264669032,651.281309147749,-31.3428764343262,0.0690945908427238,0.0508119910955429,-1.13240695409476E+018,-44.524112701416
54,3,0.0131384022533894,0.00499020190909505,0.113140807901338,0.0692560598254204,0.0462607033550739,619.550245825412,651.281309147749,-50.7565994262695,0.00648468965664506,0.0129711972549558,-2491362560,-57.1163711547852
55,3,0.00351658114232123,0.00154029962141067,0.0901670934364548,0.00242463708855212,0.0462607033550739,554.31751056896,651.281309147749,-61.2227020263672,-0.0931876227259636,0.0445020198822022,101887.9375,-68.0014343261719
56,3,0.0643242821097374,0.0198945961892605,0.0663480442880795,0.459575563669205,0.0462607033550739,491.242794340043,651.281309147749,-35.4742813110352,0.0535671971738339,-0.0098054688423872,-13233455,-47.1317672729492
57,3,0.100066393613815,0.0429761596024036,0.132574075041806,1.54320871829987,0.0462607033550739,679.453043635459,651.281309147749,-40.0139541625977,0.0183672085404396,0.0140304137021303,-9279128,-41.3918609619141
58,3,0.0109967701137066,0.00368518615141511,0.110945991847826,0.0157322008162737,0.0462607033550739,729.587286964306,651.281309147749,-47.9397010803223,-0.0008316530729644,-0.00182519375812262,-11565.171875,-58.6039810180664
59,3,0.0386008024215698,0.0173609964549542,0.096204340852649,2.04100394248962,0.0462607033550739,559.36637064922,651.281309147749,-38.513240814209,0.0525825172662735,0.0364269129931927,115.350646972656,-40.9278755187988
60,3,0.110786832869053,0.0407041050493717,0.0969328703703704,2.58711361885071,0.0462607033550739,527.874828500812,651.281309147749,-37.9079208374023,-0.0448390319943428,-0.0461124628782272,-64998013403136,-40.0934982299805
61,3,0.0204253755509853,0.00769525580108166,0.0943561422413793,0.0893692374229431,0.0462607033550739,652.248149097651,651.281309147749,-45.8849601745605,0.0605498701334,-0.00028361490694806,-3888579.25,-49.5416603088379
62,3,0.0636510774493218,0.0230218525975943,0.118853594805743,0.638311862945557,0.0462607033550739,630.219261434146,651.281309147749,-41.3430976867676,0.0584077648818493,-0.00450193416327238,6679852.5,-42.3095932006836
63,3,0.0900681540369988,0.043190311640501,0.124810566471572,3.3529098033905,0.0462607033550739,383.073850671961,651.281309147749,-41.6255226135254,0.0291271172463894,0.00566736003383994,-415135872,-43.5359497070313
64,3,0.0159174408763647,0.00502281077206135,0.11379863410596,0.0738059431314468,0.0462607033550739,587.343916045778,651.281309147749,-49.3280067443848,0.00268166325986385,0.0178461652249098,-29730218,-53.6358528137207
65,3,0.0274854358285666,0.0106563409790397,0.0751463210702341,0.39666086435318,0.0462607033550739,566.615550613494,651.281309147749,-41.5827713012695,7.48316608678579E-09,1.04273623069418E-09,-378.529876708984,-45.9003105163574
66,3,0.0131365144625306,0.0043897875584662,0.114198825503356,0.0515636168420315,0.0462607033550739,619.303984763739,651.281309147749,-49.5892333984375,0.0089050903916359,-0.00903605669736862,1472064520192,-55.5320816040039
67,3,0.0840928554534912,0.0278308317065239,0.144077262750836,0.626490533351898,0.0462607033550739,605.207847914739,651.281309147749,-39.5178565979004,0.0632971674203873,0.0294987000524998,-1977.8603515625,-41.7875556945801
68,3,0.161890655755997,0.0608901716768742,0.156647739031457,2.3746190071106,0.0462607033550739,647.449457926582,651.281309147749,-34.3453102111816,0.033190980553627,0.0242370702326298,16.1406784057617,-36.7020606994629
69,3,0.00650840904563665,0.00246508279815316,0.085885067114094,0.0321680381894112,0.0462607033550739,480.355317791388,651.281309147749,-52.4037742614746,0.0124800512567163,0.00603294745087624,-13208.0791015625,-60.087158203125
70,3,0.129261553287506,0.0472558028995991,0.111395242697594,1.65044093132019,0.0462607033550739,476.913888274061,651.281309147749,-39.4893646240234,0.0509406477212906,-0.00490784691646695,-2967064543232,-41.0660629272461
71,3,0.0248784087598324,0.00972598977386951,0.0929674565397351,0.126265078783035,0.0462607033550739,562.516867923685,651.281309147749,-47.3431167602539,-0.0249379575252533,0.0495546124875546,-4488.44677734375,-49.9701118469238
72,3,0.0380446836352348,0.0167752224951983,0.0675800651903974,0.256938546895981,0.0462607033550739,547.768490369281,651.281309147749,-44.4498100280762,0.00534988660365343,-0.0127683728933334,-2367.38793945312,-46.7140769958496
73,3,0.128799602389336,0.0430992767214775,0.149669828869048,1.65802526473999,0.0462607033550739,607.7503067319,651.281309147749,-38.9461860656738,0.175385430455208,0.0220697149634361,987585904640,-40.2031478881836
74,3,0.0187151823192835,0.00754360388964415,0.0994218232615894,0.145131289958954,0.0462607033550739,567.147419518611,651.281309147749,-45.6523513793945,1.94329974334551E-09,-1.03237796089672E-09,-2154490,-48.1603622436523
75,3,0.0163633674383163,0.00591292325407267,0.0594091961279461,0.13733072578907,0.0462607033550739,638.803130949336,651.281309147749,-43.0180854797363,-0.00309423031285405,0.00290948362089693,60296.078125,-48.2125816345215
76,3,0.066583625972271,0.0267576221376657,0.0683299801421405,1.48036074638367,0.0462607033550739,393.42431858819,651.281309147749,-41.0849494934082,-0.000390494184102863,-0.00239259446971118,-2025203433472,-43.4234085083008
77,3,0.00741657381877303,0.00313717219978571,0.103309860994983,0.0142796644940972,0.0462607033550739,527.920986362115,651.281309147749,-51.9264640808106,0.0276479311287403,-0.0227523259818554,-12763376,-57.1410942077637
78,3,0.00658271554857492,0.00209471699781716,0.0733401703595318,0.0165350381284952,0.0462607033550739,521.672664607846,651.281309147749,-47.3330421447754,0.00858500972390175,0.000837972038425505,-1054628.875,-53.2775459289551
79,3,0.0327353067696095,0.0132558075711131,0.0789334126655629,0.146065786480904,0.0462607033550739,691.22936982086,651.281309147749,-45.6636009216309,0.0589141920208931,0.0251219086349011,-25.9319190979004,-49.2477493286133
80,3,0.0296530555933714,0.0114471558481455,0.0548218592701342,0.136274397373199,0.0462607033550739,475.286628969281,651.281309147749,-38.2047462463379,0.111138820648193,-0.00572543730959296,-21368.921875,-48.1756286621094
81,3,0.183110073208809,0.071550264954567,0.167459656762295,3.86941456794739,0.0462607033550739,617.911714918207,651.281309147749,-32.6480865478516,0.0319378785789013,0.0113927144557238,1270.9287109375,-35.834846496582
82,3,0.0434944853186607,0.0168054327368736,0.0917872694672131,0.228852942585945,0.0462607033550739,663.194515872636,651.281309147749,-41.2189788818359,0.00821826048195362,0.0240150187164545,-7053795,-45.9708213806152
83,3,0.0124631691724062,0.00438361568376422,0.0554412227348993,0.0705387070775032,0.0462607033550739,515.161298111577,651.281309147749,-50.0577583312988,-0.00320608029142022,0.00291462196037173,-61310856,-56.1618995666504
84,3,0.0393414609134197,0.0175957530736923,0.0626164114238411,0.272419393062592,0.0462607033550739,693.473157371691,651.281309147749,-43.6885452270508,0.0494003519415855,0.0311703681945801,-3551472.75,-43.7658843994141
85,3,0.0858880504965782,0.0303368363529444,0.0699824892241379,1.20931255817413,0.0462607033550739,500.028716843485,651.281309147749,-38.798713684082,-0.00469572655856609,0.00574140064418316,-201668.296875,-40.7053718566895
86,3,0.0257101338356733,0.00852071493864059,0.0577442744006849,0.0976264029741287,0.0462607033550739,482.694457627597,651.281309147749,-41.2411651611328,0.00268901884555817,-0.00477262958884239,-181651849216,-47.5548667907715
87,3,0.0230429824441671,0.00851539429277182,0.0900979238013699,0.213815733790398,0.0462607033550739,756.730714712954,651.281309147749,-38.8286819458008,0.0295754093676805,-0.0289742983877659,-4652.0888671875,-45.8079795837402
88,3,0.0783689245581627,0.0386956706643105,0.10238061361755,1.73160696029663,0.0462607033550739,524.611509447643,651.281309147749,-38.1753311157227,0.0702966451644897,0.00923050101846457,-926662.25,-41.628662109375
89,3,0.083941638469696,0.0273660626262426,0.104204184322034,1.67684245109558,0.0462607033550739,548.137503832555,651.281309147749,-42.3629722595215,0.102261453866959,0.000632989569567144,-9706.740234375,-45.5945625305176
90,3,0.0228197705000639,0.00732777966186404,0.0934658497073579,0.164076879620552,0.0462607033550739,397.419945919857,651.281309147749,-44.7016067504883,-0.0419966690242291,0.0135000487789512,2938.04736328125,-49.2934951782227
91,3,0.0290355179458857,0.00927639938890934,0.1100935409699,0.171856880187988,0.0462607033550739,737.282103210599,651.281309147749,-39.4914817810059,0.0498953834176063,0.00791594572365284,-102.547378540039,-44.8092308044434
92,3,0.0733482241630554,0.0309829451143742,0.0749869791666667,1.0494259595871,0.0462607033550739,565.011231718852,651.281309147749,-41.2522850036621,0.0704150050878525,0.0244589876383543,-7710117,-43.05615234375
93,3,0.0553469695150852,0.0270495973527431,0.0661906877090301,0.640593647956848,0.0462607033550739,587.312081240414,651.281309147749,-43.9058418273926,0.0476537309587002,0.0242438670247793,67.0029754638672,-43.543327331543
94,3,0.0700273513793945,0.0301832221448422,0.126173185822148,0.563040018081665,0.0462607033550739,673.861927474009,651.281309147749,-41.1256294250488,0.0649439767003059,0.00995961762964726,-213235.8125,-40.4976310729981
95,3,0.0315931141376495,0.0119810309261084,0.101077452400662,0.109498083591461,0.0462607033550739,524.151681098879,651.281309147749,-46.6345558166504,-0.00572841800749302,0.0020114672370255,48594714624,-49.7694282531738
96,3,0.103337660431862,0.0351929701864719,0.0760314329013378,1.70194828510284,0.0462607033550739,757.07574283656,651.281309147749,-39.3948974609375,0.0471858642995358,0.00575209548696876,-524781440,-40.9929466247559
97,3,0.0563860088586807,0.0183392129838467,0.0835681352459016,0.967362225055695,0.0462607033550739,575.079948504514,651.281309147749,-34.6601791381836,-4.70386330562178E-05,0.000104195954918396,358.349090576172,-42.8686981201172
98,3,0.068574845790863,0.024115702137351,0.0700806072324415,0.937439262866974,0.0462607033550739,359.955362588104,651.281309147749,-44.861457824707,-0.0013002494815737,0.0231985580176115,-11444.00390625,-48.8735542297363
99,3,0.0810877084732056,0.0296699423342943,0.102967958192568,0.78141987323761,0.0462607033550739,602.756017028916,651.281309147749,-31.5122566223144,0.0759472623467445,0.00924539845436811,-35900.6640625,-42.1016731262207
100,3,0.015279428102076,0.00559705961495638,0.0726681271114865,0.0772505030035973,0.0462607033550739,555.979399654705,651.281309147749,-50.5389556884766,0.00803130213171244,0.000419815973145887,0.000312109419610351,-55.026668548584
101,3,0.0139299025759101,0.00511143775656819,0.117164637332776,0.0416066721081734,0.0462607033550739,675.743026499396,651.281309147749,-49.8231925964356,0.0481767281889915,0.0186728667467833,389823552,-57.9127960205078
102,3,0.0348944067955017,0.01474470179528,0.10439194432947,0.385203897953033,0.0462607033550739,446.093806808305,651.281309147749,-40.1242027282715,0.0323543585836887,0.00833362992852926,34352.53125,-46.170280456543
103,3,0.019391993060708,0.00678465934470296,0.0897348649825784,0.0353200100362301,0.0462607033550739,555.972178232268,651.281309147749,-53.4252319335937,0.102426804602146,-0.00675003975629807,7899015.5,-56.1543121337891
104,3,0.0833528265357018,0.0338627249002457,0.13311767578125,0.680894255638123,0.0462607033550739,769.060375913396,651.281309147749,-39.8023414611816,0.0456627234816551,0.00870168954133987,124.621139526367,-41.8728485107422
105,3,0.0551926828920841,0.0201863963156939,0.0512242601407285,0.545941710472107,0.0462607033550739,445.831357412247,651.281309147749,-35.5246543884277,0.00179853453300893,0.0669603124260902,4323.83740234375,-43.5177612304688
106,3,0.0186292678117752,0.00785050448030233,0.0978470353890728,0.0573315918445587,0.0462607033550739,463.879611808003,651.281309147749,-51.3858642578125,0.074226126074791,-0.00392104219645262,52.5512504577637,-56.5581474304199
107,3,0.0079242791980505,0.00256663630716503,0.0843206746688742,0.0185826104134321,0.0462607033550739,474.127817703484,651.281309147749,-54.288200378418,0.00487306667491794,-0.00443379255011678,-400189882368,-60.8744773864746
108,3,0.0629275515675545,0.019756780937314,0.107037070571192,0.923481702804565,0.0462607033550739,601.244442755492,651.281309147749,-39.1441764831543,-0.0417524948716164,-0.0438703633844852,10367.6220703125,-42.234619140625
109,3,0.0573536157608032,0.0232545398175716,0.125809832317073,0.450625777244568,0.0462607033550739,696.578059475153,651.281309147749,-40.9401550292969,0.0059977388009429,0.0153733734041452,142.251037597656,-43.5126647949219
110,3,0.0531054213643074,0.021163459867239,0.0631924122073579,0.480783849954605,0.0462607033550739,590.785494614182,651.281309147749,-44.0003623962402,0.00456298049539328,-0.00279452092945576,-254644092928,-46.13427734375
111,3,0.0232373010367155,0.00865007564425468,0.0818113617549669,0.0959491059184074,0.0462607033550739,525.476047533293,651.281309147749,-45.1570739746094,3.6112338420935E-05,0.00562559487298131,3439.20922851562,-52.5839080810547
112,3,0.0211035292595625,0.00855472777038813,0.074088106187291,0.0479230582714081,0.0462607033550739,441.774907038412,651.281309147749,-49.6744804382324,0.0396724864840508,-0.00800690054893494,15603742015488,-53.9426994323731
113,3,0.0388367250561714,0.0158053953200579,0.0693816628344482,0.389014512300491,0.0462607033550739,445.886790518715,651.281309147749,-42.4878578186035,0.096875935792923,0.0422762408852577,2602.04736328125,-45.6002006530762
114,3,0.0901409164071083,0.0337828248739243,0.0690681176839465,1.45007002353668,0.0462607033550739,417.714278616109,651.281309147749,-34.4218940734863,0.0389945767819881,0.000912545132450759,-332496.125,-41.2584800720215
115,3,0.0253310594707727,0.00991835165768862,0.0879326624586093,0.0895284712314606,0.0462607033550739,576.591164217152,651.281309147749,-38.1834564208984,-0.0833343639969826,0.00812684744596481,462.350463867188,-50.640022277832
116,3,0.0300134923309088,0.0101406946778297,0.0902650762959866,0.148716017603874,0.0462607033550739,519.876675320624,651.281309147749,-49.7009696960449,0.0255727563053369,-0.00415783561766148,35727.50390625,-53.9506416320801
117,3,0.0296007692813873,0.0117755988612771,0.0431385869565217,0.511479258537293,0.0462607033550739,287.05075586472,651.281309147749,-45.2813949584961,0.0508244372904301,0.0227124225348234,1218.24438476563,-49.4957084655762
118,3,0.0912606343626976,0.0389438085258007,0.0935398127069536,1.62211358547211,0.0462607033550739,678.49164799392,651.281309147749,-32.454662322998,0.059793084859848,0.0448523499071598,-2560992768,-34.1779823303223
119,3,0.0405153594911099,0.0163213089108467,0.0784560948202055,0.405876845121384,0.0462607033550739,446.981844642492,651.281309147749,-45.6444664001465,-0.00953663885593414,0.00358797307126224,25038.421875,-48.4676132202148
120,3,0.0452462956309318,0.0159498043358326,0.0858695933360927,0.524989068508148,0.0462607033550739,428.966416524762,651.281309147749,-43.6806373596191,0.101137831807137,0.00368064013309777,-20393199616,-48.7511138916016
121,3,0.0342419780790806,0.0160706210881472,0.0393017250419463,0.517306625843048,0.0462607033550739,322.509843836036,651.281309147749,-39.7077941894531,0.0796766877174377,0.0135531881824136,0.000484758435050026,-45.8138618469238
122,3,0.00936900824308395,0.0032200173009187,0.109035466680464,0.0196427591145039,0.0462607033550739,567.174394484012,651.281309147749,-53.2908401489258,-0.00479083228856325,0.00120570079889149,-900156.875,-56.6612243652344
123,3,0.0134243071079254,0.00486675649881363,0.0570338716442953,0.0959167256951332,0.0462607033550739,543.914267307675,651.281309147749,-48.0162467956543,0.000107624386146199,-0.000295466714305803,-13108163,-53.7949905395508
124,3,0.0120899099856615,0.00306298187933862,0.055223139632107,0.0540075078606606,0.0462607033550739,272.39286416602,651.281309147749,-50.7600288391113,9.33862320806611E-09,-1.22674856384286E-10,4.63853406906128,-56.3822174072266
125,3,0.0283688120543957,0.011923766694963,0.0718508308946488,0.138054132461548,0.0462607033550739,609.160582911196,651.281309147749,-45.6627769470215,0.0320507176220417,-0.0116415983065963,-2386.53930664062,-47.8701057434082
126,3,0.0128976618871093,0.00414865091443062,0.0961538461538462,0.0404515415430069,0.0462607033550739,659.398233553421,651.281309147749,-46.9010810852051,0.0779183879494667,-0.0044927978888154,24569739264,-55.7678604125977
127,3,0.0251102913171053,0.0102614006027579,0.068925263865894,0.0995552763342857,0.0462607033550739,444.58521176844,651.281309147749,-50.298641204834,0.025774797424674,0.0327545814216137,198899.78125,-53.0569877624512
128,3,0.103133380413055,0.0374277457594872,0.102548828125,1.4233101606369,0.0462607033550739,578.23093171212,651.281309147749,-37.9444122314453,5.37970112901576E-09,-1.58945723249815E-09,-173045.046875,-39.8630104064941
129,3,0.0919915661215782,0.0382306911051273,0.101268237789735,1.1450446844101,0.0462607033550739,590.183042545766,651.281309147749,-35.8819274902344,-0.0754092782735825,-0.000916832766961306,-629.748718261719,-39.4962005615234
130,3,0.0239249505102634,0.00886876322329044,0.0346229954769737,0.579484462738037,0.0462607033550739,288.543624674961,651.281309147749,-42.4098701477051,-4.82628714770783E-10,2.41314346283161E-09,-51405.64453125,-46.4257698059082
